PERMNO,date,TICKER,RET,vwretd
77610,6/30/2020,OLED,0.021623,0.025299
77610,7/31/2020,OLED,0.165954,0.055531
77610,8/31/2020,OLED,0.006019,0.068442
77610,9/30/2020,OLED,0.030712,-0.035056
77610,10/30/2020,OLED,0.097211,-0.020178
77610,11/30/2020,OLED,0.154959,0.123707
77610,12/31/2020,OLED,0.003973,0.045048
77610,1/29/2021,OLED,0.004439,-0.000631
77610,2/26/2021,OLED,-0.082878,0.029196
77610,3/31/2021,OLED,0.11942,0.030573
77610,4/30/2021,OLED,-0.055243,0.04819
77610,5/28/2021,OLED,-0.035004,0.007092
77610,6/30/2021,OLED,0.0309,0.023422
77610,7/30/2021,OLED,0.054693,0.011828
77610,8/31/2021,OLED,-0.110453,0.027146
77610,9/30/2021,OLED,-0.179443,-0.042243
77610,10/29/2021,OLED,0.071596,0.064651
77610,11/30/2021,OLED,-0.219159,-0.01835
77610,12/31/2021,OLED,0.155051,0.033341
77610,1/31/2022,OLED,-0.069806,-0.059822
77610,2/28/2022,OLED,0.00912,-0.021838
77610,3/31/2022,OLED,0.079659,0.030506
77610,4/29/2022,OLED,-0.234921,-0.089387
77610,5/31/2022,OLED,-0.011117,-0.002108
77610,6/30/2022,OLED,-0.196897,-0.084
77610,7/29/2022,OLED,0.141586,0.090352
77610,8/31/2022,OLED,-0.032306,-0.03624
77610,9/30/2022,OLED,-0.152869,-0.091324
77610,10/31/2022,OLED,0.009221,0.077403
77610,11/30/2022,OLED,0.182735,0.052365
77610,12/30/2022,OLED,-0.038004,-0.057116
78015,1/31/2018,MTX,0.091503,0.050638
78015,2/28/2018,MTX,-0.085163,-0.039481
78015,3/29/2018,MTX,-0.025473,-0.018445
78015,4/30/2018,MTX,0.031367,0.004692
78015,5/31/2018,MTX,0.057929,0.026164
78015,6/29/2018,MTX,0.032192,0.005365
78015,7/31/2018,MTX,0.003318,0.031604
78015,8/31/2018,MTX,-0.111111,0.030233
78015,9/28/2018,MTX,0.006701,0.000425
78015,10/31/2018,MTX,-0.190089,-0.074045
78015,11/30/2018,MTX,0.028858,0.018512
78015,12/31/2018,MTX,-0.087775,-0.08989
78015,1/31/2019,MTX,0.140826,0.088294
78015,2/28/2019,MTX,0.01161,0.032724
78015,3/29/2019,MTX,-0.006926,0.012962
78015,4/30/2019,MTX,0.067699,0.037893
78015,5/31/2019,MTX,-0.171101,-0.061679
78015,6/28/2019,MTX,0.029434,0.067279
78015,7/31/2019,MTX,-0.004859,0.011854
78015,8/30/2019,MTX,-0.093897,-0.020339
78015,9/30/2019,MTX,0.101452,0.016033
78015,10/31/2019,MTX,-0.068563,0.019257
78015,11/29/2019,MTX,0.093023,0.034999
78015,12/31/2019,MTX,0.067222,0.028489
78015,1/31/2020,MTX,-0.060732,-0.001728
78015,2/28/2020,MTX,-0.170146,-0.077918
78015,3/31/2020,MTX,-0.191888,-0.141733
78015,4/30/2020,MTX,0.214562,0.129674
78015,5/29/2020,MTX,0.120799,0.053739
78015,6/30/2020,MTX,-0.048266,0.025299
78015,7/31/2020,MTX,-0.001065,0.055531
78015,8/31/2020,MTX,0.083618,0.068442
78015,9/30/2020,MTX,0.006897,-0.035056
78015,10/30/2020,MTX,0.071233,-0.020178
78015,11/30/2020,MTX,0.109344,0.123707
78015,12/31/2020,MTX,0.0239,0.045048
78015,1/29/2021,MTX,-0.007888,-0.000631
78015,2/26/2021,MTX,0.15658,0.029196
78015,3/31/2021,MTX,0.05742,0.030573
78015,4/30/2021,MTX,0.03744,0.04819
78015,5/28/2021,MTX,0.113386,0.007092
78015,6/30/2021,MTX,-0.095172,0.023422
78015,7/30/2021,MTX,0.019703,0.011828
78015,8/31/2021,MTX,-0.019073,0.027146
78015,9/30/2021,MTX,-0.111902,-0.042243
78015,10/29/2021,MTX,0.01575,0.064651
78015,11/30/2021,MTX,-0.073583,-0.01835
78015,12/31/2021,MTX,0.113903,0.033341
78015,1/31/2022,MTX,-0.043472,-0.059822
78015,2/28/2022,MTX,0.001,-0.021838
78015,3/31/2022,MTX,-0.054865,0.030506
78015,4/29/2022,MTX,-0.038398,-0.089387
78015,5/31/2022,MTX,0.04166,-0.002108
78015,6/30/2022,MTX,-0.073498,-0.084
78015,7/29/2022,MTX,0.089175,0.090352
78015,8/31/2022,MTX,-0.127226,-0.03624
78015,9/30/2022,MTX,-0.151905,-0.091324
78015,10/31/2022,MTX,0.113337,0.077403
78015,11/30/2022,MTX,0.096892,0.052365
78015,12/30/2022,MTX,0.007132,-0.057116
81035,1/31/2018,GGT,0.041304,0.050638
81035,2/28/2018,GGT,-0.018789,-0.039481
81035,3/29/2018,GGT,0.009575,-0.018445
81035,4/30/2018,GGT,0.008641,0.004692
81035,5/31/2018,GGT,0.010684,0.026164
81035,6/29/2018,GGT,0.022222,0.005365
81035,7/31/2018,GGT,-0.049788,0.031604
81035,8/31/2018,GGT,0.016722,0.030233
81035,9/28/2018,GGT,0.037281,0.000425
81035,10/31/2018,GGT,-0.121212,-0.074045
81035,11/30/2018,GGT,0.08867,0.018512
81035,12/31/2018,GGT,-0.174208,-0.08989
81035,1/31/2019,GGT,0.147309,0.088294
81035,2/28/2019,GGT,0.060494,0.032724
81035,3/29/2019,GGT,-0.005821,0.012962
81035,4/30/2019,GGT,0.02524,0.037893
81035,5/31/2019,GGT,-0.09027,-0.061679
81035,6/28/2019,GGT,0.06701,0.067279
81035,7/31/2019,GGT,0.037221,0.011854
81035,8/30/2019,GGT,-0.016746,-0.020339
81035,9/30/2019,GGT,0.014598,0.016033
81035,10/31/2019,GGT,-0.009852,0.019257
81035,11/29/2019,GGT,0.03607,0.034999
81035,12/31/2019,GGT,-0.010804,0.028489
81035,1/31/2020,GGT,-0.007481,-0.001728
81035,2/28/2020,GGT,-0.13191,-0.077918
81035,3/31/2020,GGT,-0.185239,-0.141733
81035,4/30/2020,GGT,0.181146,0.129674
81035,5/29/2020,GGT,0.073552,0.053739
81035,6/30/2020,GGT,-0.020408,0.025299
81035,7/31/2020,GGT,0.06,0.055531
81035,8/31/2020,GGT,0.047895,0.068442
81035,9/30/2020,GGT,-0.074792,-0.035056
81035,10/30/2020,GGT,-0.04644,-0.020178
81035,11/30/2020,GGT,0.253247,0.123707
81035,12/31/2020,GGT,0.059586,0.045048
81035,1/29/2021,GGT,0.025126,-0.000631
81035,2/26/2021,GGT,0.145833,0.029196
81035,3/31/2021,GGT,0.04554,0.030573
81035,4/30/2021,GGT,0.082065,0.04819
81035,5/28/2021,GGT,-0.005803,0.007092
81035,6/30/2021,GGT,0.109922,0.023422
81035,7/30/2021,GGT,-0.116739,0.011828
81035,8/31/2021,GGT,0.015593,0.027146
81035,9/30/2021,GGT,-0.043979,-0.042243
81035,10/29/2021,GGT,0.002191,0.064651
81035,11/30/2021,GGT,0.014208,-0.01835
81035,12/31/2021,GGT,-0.040948,0.033341
81035,1/31/2022,GGT,-0.042627,-0.059822
81035,2/28/2022,GGT,0.031288,-0.021838
81035,3/31/2022,GGT,0.10035,0.030506
81035,4/29/2022,GGT,-0.153094,-0.089387
81035,5/31/2022,GGT,0.034615,-0.002108
81035,6/30/2022,GGT,-0.076828,-0.084
81035,7/29/2022,GGT,-0.015214,0.090352
81035,8/31/2022,GGT,-0.002809,-0.03624
81035,9/30/2022,GGT,-0.088732,-0.091324
81035,10/31/2022,GGT,-0.0224,0.077403
81035,11/30/2022,GGT,0.057283,0.052365
81035,12/30/2022,GGT,-0.137771,-0.057116
81588,1/31/2018,TAIT,-0.047676,0.050638
81588,2/28/2018,TAIT,-0.040625,-0.039481
81588,3/29/2018,TAIT,0.003642,-0.018445
81588,4/30/2018,TAIT,-0.102606,0.004692
81588,5/31/2018,TAIT,0.275,0.026164
81588,6/29/2018,TAIT,-0.011118,0.005365
81588,7/31/2018,TAIT,0.295858,0.031604
81588,8/31/2018,TAIT,0.038813,0.030233
81588,9/28/2018,TAIT,-0.115556,0.000425
81588,10/31/2018,TAIT,-0.190955,-0.074045
81588,11/30/2018,TAIT,0.10559,0.018512
81588,12/31/2018,TAIT,-0.011429,-0.08989
81588,1/31/2019,TAIT,0.109827,0.088294
81588,2/28/2019,TAIT,0.083333,0.032724
81588,3/29/2019,TAIT,0.282927,0.012962
81588,4/30/2019,TAIT,0.815209,0.037893
81588,5/31/2019,TAIT,-0.392543,-0.061679
81588,6/28/2019,TAIT,0.114983,0.067279
81588,7/31/2019,TAIT,-0.009375,0.011854
81588,8/30/2019,TAIT,-0.116719,-0.020339
81588,9/30/2019,TAIT,0.021661,0.016033
81588,10/31/2019,TAIT,-0.084806,0.019257
81588,11/29/2019,TAIT,0.056139,0.034999
81588,12/31/2019,TAIT,0.051696,0.028489
81588,1/31/2020,TAIT,-0.021127,-0.001728
81588,2/28/2020,TAIT,-0.084532,-0.077918
81588,3/31/2020,TAIT,-0.111474,-0.141733
81588,4/30/2020,TAIT,0.089588,0.129674
81588,5/29/2020,TAIT,0.016461,0.053739
81588,6/30/2020,TAIT,0.080082,0.025299
81588,7/31/2020,TAIT,-0.064639,0.055531
81588,8/31/2020,TAIT,-0.038618,0.068442
81588,9/30/2020,TAIT,0.030043,-0.035056
81588,10/30/2020,TAIT,0.0375,-0.020178
81588,11/30/2020,TAIT,0.148635,0.123707
81588,12/31/2020,TAIT,0.152441,0.045048
81588,1/29/2021,TAIT,0.043077,-0.000631
81588,2/26/2021,TAIT,0.415929,0.029196
81588,3/31/2021,TAIT,-0.144958,0.030573
81588,4/30/2021,TAIT,0.009828,0.04819
81588,5/28/2021,TAIT,0.389294,0.007092
81588,6/30/2021,TAIT,-0.111111,0.023422
81588,7/30/2021,TAIT,-0.103175,0.011828
81588,8/31/2021,TAIT,-0.035398,0.027146
81588,9/30/2021,TAIT,-0.115741,-0.042243
81588,10/29/2021,TAIT,0.060209,0.064651
81588,11/30/2021,TAIT,0.006173,-0.01835
81588,12/31/2021,TAIT,0,0.033341
81588,1/31/2022,TAIT,-0.121588,-0.059822
81588,2/28/2022,TAIT,0.04661,-0.021838
81588,3/31/2022,TAIT,0.068306,0.030506
81588,4/29/2022,TAIT,-0.092072,-0.089387
81588,5/31/2022,TAIT,0.012676,-0.002108
81588,6/30/2022,TAIT,0.057971,-0.084
81588,7/29/2022,TAIT,0.016438,0.090352
81588,8/31/2022,TAIT,0.079515,-0.03624
81588,9/30/2022,TAIT,-0.025253,-0.091324
81588,10/31/2022,TAIT,0.062176,0.077403
81588,11/30/2022,TAIT,-0.112195,0.052365
81588,12/30/2022,TAIT,-0.030641,-0.057116
82303,1/31/2018,RE,0.038597,0.050638
82303,2/28/2018,RE,0.045431,-0.039481
82303,3/29/2018,RE,0.074426,-0.018445
82303,4/30/2018,RE,-0.094035,0.004692
82303,5/31/2018,RE,-0.026131,0.026164
82303,6/29/2018,RE,0.023037,0.005365
82303,7/31/2018,RE,-0.052629,0.031604
82303,8/31/2018,RE,0.021388,0.030233
82303,9/28/2018,RE,0.030266,0.000425
82303,10/31/2018,RE,-0.046439,-0.074045
82303,11/30/2018,RE,0.025796,0.018512
82303,12/31/2018,RE,-0.019452,-0.08989
82303,1/31/2019,RE,0.005924,0.088294
82303,2/28/2019,RE,0.03223,0.032724
82303,3/29/2019,RE,-0.038698,0.012962
82303,4/30/2019,RE,0.09048,0.037893
82303,5/31/2019,RE,0.05758,-0.061679
82303,6/28/2019,RE,-0.001938,0.067279
82303,7/31/2019,RE,-0.002185,0.011854
82303,8/30/2019,RE,-0.043626,-0.020339
82303,9/30/2019,RE,0.134009,0.016033
82303,10/31/2019,RE,-0.033823,0.019257
82303,11/29/2019,RE,0.055117,0.034999
82303,12/31/2019,RE,0.026285,0.028489
82303,1/31/2020,RE,-0.000975,-0.001728
82303,2/28/2020,RE,-0.103735,-0.077918
82303,3/31/2020,RE,-0.217484,-0.141733
82303,4/30/2020,RE,-0.100249,0.129674
82303,5/29/2020,RE,0.15497,0.053739
82303,6/30/2020,RE,0.039262,0.025299
82303,7/31/2020,RE,0.061057,0.055531
82303,8/31/2020,RE,0.005896,0.068442
82303,9/30/2020,RE,-0.095374,-0.035056
82303,10/30/2020,RE,-0.002329,-0.020178
82303,11/30/2020,RE,0.153491,0.123707
82303,12/31/2020,RE,0.036555,0.045048
82303,1/29/2021,RE,-0.098296,-0.000631
82303,2/26/2021,RE,0.145585,0.029196
82303,3/31/2021,RE,0.031223,0.030573
82303,4/30/2021,RE,0.11759,0.04819
82303,5/28/2021,RE,-0.05575,0.007092
82303,6/30/2021,RE,-0.030582,0.023422
82303,7/30/2021,RE,0.003254,0.011828
82303,8/31/2021,RE,0.05387,0.027146
82303,9/30/2021,RE,-0.053303,-0.042243
82303,10/29/2021,RE,0.042747,0.064651
82303,11/30/2021,RE,-0.013652,-0.01835
82303,12/31/2021,RE,0.068414,0.033341
82303,1/31/2022,RE,0.034609,-0.059822
82303,2/28/2022,RE,0.052294,-0.021838
82303,3/31/2022,RE,0.015794,0.030506
82303,4/29/2022,RE,-0.088493,-0.089387
82303,5/31/2022,RE,0.034364,-0.002108
82303,6/30/2022,RE,-0.007858,-0.084
82303,7/29/2022,RE,-0.06754,0.090352
82303,8/31/2022,RE,0.035776,-0.03624
82303,9/30/2022,RE,-0.024568,-0.091324
82303,10/31/2022,RE,0.229462,0.077403
82303,11/30/2022,RE,0.05247,0.052365
82303,12/30/2022,RE,-0.019737,-0.057116
89284,1/31/2018,BCH,0.052005,0.050638
89284,2/28/2018,BCH,0.003053,-0.039481
89284,3/29/2018,BCH,0.018042,-0.018445
89284,4/30/2018,BCH,-0.025651,0.004692
89284,5/31/2018,BCH,-0.043878,0.026164
89284,6/29/2018,BCH,-0.007898,0.005365
89284,7/31/2018,BCH,0.028429,0.031604
89284,8/31/2018,BCH,-0.065768,0.030233
89284,9/28/2018,BCH,0.042239,0.000425
89284,10/31/2018,BCH,-0.09028,-0.074045
89284,11/30/2018,BCH,0.055415,0.018512
89284,12/31/2018,BCH,-0.018531,-0.08989
89284,1/31/2019,BCH,0.11049,0.088294
89284,2/28/2019,BCH,0.003463,0.032724
89284,3/29/2019,BCH,-0.043131,0.012962
89284,4/30/2019,BCH,-0.001359,0.037893
89284,5/31/2019,BCH,-0.029252,-0.061679
89284,6/28/2019,BCH,0.040294,0.067279
89284,7/31/2019,BCH,-0.031997,0.011854
89284,8/30/2019,BCH,-0.008003,-0.020339
89284,9/30/2019,BCH,-0.014381,0.016033
89284,10/31/2019,BCH,-0.086121,0.019257
89284,11/29/2019,BCH,-0.20405,0.034999
89284,12/31/2019,BCH,0.026908,0.028489
89284,1/31/2020,BCH,-0.051929,-0.001728
89284,2/28/2020,BCH,-0.09196,-0.077918
89284,3/31/2020,BCH,-0.06226,-0.141733
89284,4/30/2020,BCH,0.114215,0.129674
89284,5/29/2020,BCH,-0.078552,0.053739
89284,6/30/2020,BCH,0.06711,0.025299
89284,7/31/2020,BCH,0.053824,0.055531
89284,8/31/2020,BCH,-0.098387,0.068442
89284,9/30/2020,BCH,-0.09839,-0.035056
89284,10/30/2020,BCH,0.041667,-0.020178
89284,11/30/2020,BCH,0.104127,0.123707
89284,12/31/2020,BCH,0.171938,0.045048
89284,1/29/2021,BCH,0.00736,-0.000631
89284,2/26/2021,BCH,0.06868,0.029196
89284,3/31/2021,BCH,0.104228,0.030573
89284,4/30/2021,BCH,-0.0779,0.04819
89284,5/28/2021,BCH,-0.078972,0.007092
89284,6/30/2021,BCH,-0.015454,0.023422
89284,7/30/2021,BCH,-0.076456,0.011828
89284,8/31/2021,BCH,0.071272,0.027146
89284,9/30/2021,BCH,-0.053736,-0.042243
89284,10/29/2021,BCH,-0.065441,0.064651
89284,11/30/2021,BCH,0.099537,-0.01835
89284,12/31/2021,BCH,-0.173158,0.033341
89284,1/31/2022,BCH,0.27753,-0.059822
89284,2/28/2022,BCH,0.056801,-0.021838
89284,3/31/2022,BCH,0.073113,0.030506
89284,4/29/2022,BCH,-0.062996,-0.089387
89284,5/31/2022,BCH,0.023406,-0.002108
89284,6/30/2022,BCH,-0.112895,-0.084
89284,7/29/2022,BCH,0.038947,0.090352
89284,8/31/2022,BCH,0.014255,-0.03624
89284,9/30/2022,BCH,-0.080167,-0.091324
89284,10/31/2022,BCH,0.01811,0.077403
89284,11/30/2022,BCH,0.047804,0.052365
89284,12/30/2022,BCH,0.104509,-0.057116
92695,1/31/2018,FAN,0.04,0.050638
92695,2/28/2018,FAN,-0.04717,-0.039481
92695,3/29/2018,FAN,0.021295,-0.018445
92695,4/30/2018,FAN,0.045625,0.004692
92695,5/31/2018,FAN,-0.031509,0.026164
92695,6/29/2018,FAN,-0.055593,0.005365
92695,7/31/2018,FAN,0.040744,0.031604
92695,8/31/2018,FAN,-0.030787,0.030233
92695,9/28/2018,FAN,-0.020165,0.000425
92695,10/31/2018,FAN,-0.097747,-0.074045
92695,11/30/2018,FAN,0.082479,0.018512
92695,12/31/2018,FAN,-0.051302,-0.08989
92695,1/31/2019,FAN,0.119546,0.088294
92695,2/28/2019,FAN,0.012471,0.032724
92695,3/29/2019,FAN,0.010916,0.012962
92695,4/30/2019,FAN,0.02454,0.037893
92695,5/31/2019,FAN,-0.052395,-0.061679
92695,6/28/2019,FAN,0.062591,0.067279
92695,7/31/2019,FAN,-0.027737,0.011854
92695,8/30/2019,FAN,-0.008521,-0.020339
92695,9/30/2019,FAN,0.026986,0.016033
92695,10/31/2019,FAN,0.029073,0.019257
92695,11/29/2019,FAN,0.033037,0.034999
92695,12/31/2019,FAN,0.054253,0.028489
92695,1/31/2020,FAN,0.013274,-0.001728
92695,2/28/2020,FAN,-0.033693,-0.077918
92695,3/31/2020,FAN,-0.152183,-0.141733
92695,4/30/2020,FAN,0.038985,0.129674
92695,5/29/2020,FAN,0.100199,0.053739
92695,6/30/2020,FAN,0.04562,0.025299
92695,7/31/2020,FAN,0.153579,0.055531
92695,8/31/2020,FAN,0.053012,0.068442
92695,9/30/2020,FAN,0.004823,-0.035056
92695,10/30/2020,FAN,0.031375,-0.020178
92695,11/30/2020,FAN,0.150442,0.123707
92695,12/31/2020,FAN,0.1215,0.045048
92695,1/29/2021,FAN,0.007725,-0.000631
92695,2/26/2021,FAN,-0.067717,0.029196
92695,3/31/2021,FAN,0.032979,0.030573
92695,4/30/2021,FAN,-0.027925,0.04819
92695,5/28/2021,FAN,-0.003648,0.007092
92695,6/30/2021,FAN,-0.010398,0.023422
92695,7/30/2021,FAN,-0.006973,0.011828
92695,8/31/2021,FAN,0.031835,0.027146
92695,9/30/2021,FAN,-0.045259,-0.042243
92695,10/29/2021,FAN,0.046412,0.064651
92695,11/30/2021,FAN,-0.08139,-0.01835
92695,12/31/2021,FAN,0.010249,0.033341
92695,1/31/2022,FAN,-0.072134,-0.059822
92695,2/28/2022,FAN,0.054313,-0.021838
92695,3/31/2022,FAN,-0.000864,0.030506
92695,4/29/2022,FAN,-0.085063,-0.089387
92695,5/31/2022,FAN,0.028777,-0.002108
92695,6/30/2022,FAN,-0.068532,-0.084
92695,7/29/2022,FAN,0.07259,0.090352
92695,8/31/2022,FAN,-0.033026,-0.03624
92695,9/30/2022,FAN,-0.148326,-0.091324
92695,10/31/2022,FAN,0.032141,0.077403
92695,11/30/2022,FAN,0.115311,0.052365
92695,12/30/2022,FAN,-0.002642,-0.057116
92809,1/31/2018,FSFG,0.113644,0.050638
92809,2/28/2018,FSFG,0.055118,-0.039481
92809,3/29/2018,FSFG,0.039552,-0.018445
92809,4/30/2018,FSFG,0.031655,0.004692
92809,5/31/2018,FSFG,-0.025105,0.026164
92809,6/29/2018,FSFG,0.05362,0.005365
92809,7/31/2018,FSFG,-0.057695,0.031604
92809,8/31/2018,FSFG,0.028448,0.030233
92809,9/28/2018,FSFG,-0.039257,0.000425
92809,10/31/2018,FSFG,-0.053603,-0.074045
92809,11/30/2018,FSFG,-0.112968,0.018512
92809,12/31/2018,FSFG,-0.091242,-0.08989
92809,1/31/2019,FSFG,-0.034848,0.088294
92809,2/28/2019,FSFG,0.043686,0.032724
92809,3/29/2019,FSFG,0.036124,0.012962
92809,4/30/2019,FSFG,0.074931,0.037893
92809,5/31/2019,FSFG,-0.01463,-0.061679
92809,6/28/2019,FSFG,0.05083,0.067279
92809,7/31/2019,FSFG,0.009167,0.011854
92809,8/30/2019,FSFG,-0.032535,-0.020339
92809,9/30/2019,FSFG,0.081939,0.016033
92809,10/31/2019,FSFG,-0.022857,0.019257
92809,11/29/2019,FSFG,0.080129,0.034999
92809,12/31/2019,FSFG,0.008018,0.028489
92809,1/31/2020,FSFG,-0.0462,-0.001728
92809,2/28/2020,FSFG,-0.024219,-0.077918
92809,3/31/2020,FSFG,-0.373579,-0.141733
92809,4/30/2020,FSFG,0.115276,0.129674
92809,5/29/2020,FSFG,-0.050875,0.053739
92809,6/30/2020,FSFG,0.055057,0.025299
92809,7/31/2020,FSFG,-0.019155,0.055531
92809,8/31/2020,FSFG,0.023529,0.068442
92809,9/30/2020,FSFG,0.253103,-0.035056
92809,10/30/2020,FSFG,-0.005337,-0.020178
92809,11/30/2020,FSFG,0.165587,0.123707
92809,12/31/2020,FSFG,0.034444,0.045048
92809,1/29/2021,FSFG,-0.070923,-0.000631
92809,2/26/2021,FSFG,0.035105,0.029196
92809,3/31/2021,FSFG,0.076948,0.030573
92809,4/30/2021,FSFG,0.024725,0.04819
92809,5/28/2021,FSFG,0.047093,0.007092
92809,6/30/2021,FSFG,0.020544,0.023422
92809,7/30/2021,FSFG,0.005741,0.011828
92809,8/31/2021,FSFG,0.182658,0.027146
92809,9/30/2021,FSFG,-0.036084,-0.042243
92809,10/29/2021,FSFG,-0.002146,0.064651
92809,11/30/2021,FSFG,-0.067675,-0.01835
92809,12/31/2021,FSFG,0.023938,0.033341
92809,1/31/2022,FSFG,-0.006818,-0.059822
92809,2/28/2022,FSFG,-0.02746,-0.021838
92809,3/31/2022,FSFG,-0.032549,0.030506
92809,4/29/2022,FSFG,0.0163,-0.089387
92809,5/31/2022,FSFG,-0.003609,-0.002108
92809,6/30/2022,FSFG,-0.031388,-0.084
92809,7/29/2022,FSFG,-0.005848,0.090352
92809,8/31/2022,FSFG,-0.041176,-0.03624
92809,9/30/2022,FSFG,0.012708,-0.091324
92809,10/31/2022,FSFG,-0.01436,0.077403
92809,11/30/2022,FSFG,-0.00883,0.052365
92809,12/30/2022,FSFG,-0.103341,-0.057116
49488,1/31/2018,LXU,-0.030822,0.050638
49488,2/28/2018,LXU,-0.120141,-0.039481
49488,3/29/2018,LXU,-0.179384,-0.018445
49488,4/30/2018,LXU,-0.097879,0.004692
49488,5/31/2018,LXU,-0.083183,0.026164
49488,6/29/2018,LXU,0.045365,0.005365
49488,7/31/2018,LXU,0.239623,0.031604
49488,8/31/2018,LXU,0.327245,0.030233
49488,9/28/2018,LXU,0.12156,0.000425
49488,10/31/2018,LXU,-0.222904,-0.074045
49488,11/30/2018,LXU,0.009211,0.018512
49488,12/31/2018,LXU,-0.280313,-0.08989
49488,1/31/2019,LXU,0.349638,0.088294
49488,2/28/2019,LXU,-0.053691,0.032724
49488,3/29/2019,LXU,-0.114894,0.012962
49488,4/30/2019,LXU,-0.0625,0.037893
49488,5/31/2019,LXU,-0.42735,-0.061679
49488,6/28/2019,LXU,0.164179,0.067279
49488,7/31/2019,LXU,0.279487,0.011854
49488,8/30/2019,LXU,-0.064128,-0.020339
49488,9/30/2019,LXU,0.109208,0.016033
49488,10/31/2019,LXU,-0.183398,0.019257
49488,11/29/2019,LXU,-0.06383,0.034999
49488,12/31/2019,LXU,0.060606,0.028489
49488,1/31/2020,LXU,-0.280952,-0.001728
49488,2/28/2020,LXU,-0.354305,-0.077918
49488,3/31/2020,LXU,0.076923,-0.141733
49488,4/30/2020,LXU,-0.052381,0.129674
49488,5/29/2020,LXU,-0.457286,0.053739
49488,6/30/2020,LXU,0.074074,0.025299
49488,7/31/2020,LXU,-0.094828,0.055531
49488,8/31/2020,LXU,1.076191,0.068442
49488,9/30/2020,LXU,-0.256881,-0.035056
49488,10/30/2020,LXU,0.376543,-0.020178
49488,11/30/2020,LXU,0.125561,0.123707
49488,12/31/2020,LXU,0.350598,0.045048
49488,1/29/2021,LXU,-0.035398,-0.000631
49488,2/26/2021,LXU,0.360856,0.029196
49488,3/31/2021,LXU,0.152809,0.030573
49488,4/30/2021,LXU,0.167641,0.04819
49488,5/28/2021,LXU,0.050084,0.007092
49488,6/30/2021,LXU,-0.038156,0.023422
49488,7/30/2021,LXU,0.454545,0.011828
49488,8/31/2021,LXU,-0.063636,0.027146
49488,9/30/2021,LXU,0.239078,-0.042243
49488,10/29/2021,LXU,0.137023,0.064651
49488,11/30/2021,LXU,0.008959,-0.01835
49488,12/31/2021,LXU,0.226415,0.033341
49488,1/31/2022,LXU,-0.120362,-0.059822
49488,2/28/2022,LXU,0.779835,-0.021838
49488,3/31/2022,LXU,0.262428,0.030506
49488,4/29/2022,LXU,-0.019689,-0.089387
49488,5/31/2022,LXU,-0.060252,-0.002108
49488,6/30/2022,LXU,-0.311133,-0.084
49488,7/29/2022,LXU,-0.003607,0.090352
49488,8/31/2022,LXU,0.14265,-0.03624
49488,9/30/2022,LXU,-0.096958,-0.091324
49488,10/31/2022,LXU,0.237193,0.077403
49488,11/30/2022,LXU,-0.124787,0.052365
49488,12/30/2022,LXU,-0.138043,-0.057116
64653,1/31/2018,PSA,-0.063349,0.050638
64653,2/28/2018,PSA,-0.006743,-0.039481
64653,3/29/2018,PSA,0.040887,-0.018445
64653,4/30/2018,PSA,0.006936,0.004692
64653,5/31/2018,PSA,0.049856,0.026164
64653,6/29/2018,PSA,0.080344,0.005365
64653,7/31/2018,PSA,-0.039804,0.031604
64653,8/31/2018,PSA,-0.024101,0.030233
64653,9/28/2018,PSA,-0.042102,0.000425
64653,10/31/2018,PSA,0.019045,-0.074045
64653,11/30/2018,PSA,0.037913,0.018512
64653,12/31/2018,PSA,-0.041499,-0.08989
64653,1/31/2019,PSA,0.049948,0.088294
64653,2/28/2019,PSA,-0.004847,0.032724
64653,3/29/2019,PSA,0.039198,0.012962
64653,4/30/2019,PSA,0.015612,0.037893
64653,5/31/2019,PSA,0.075504,-0.061679
64653,6/28/2019,PSA,0.009627,0.067279
64653,7/31/2019,PSA,0.019272,0.011854
64653,8/30/2019,PSA,0.090542,-0.020339
64653,9/30/2019,PSA,-0.065989,0.016033
64653,10/31/2019,PSA,-0.091369,0.019257
64653,11/29/2019,PSA,-0.054653,0.034999
64653,12/31/2019,PSA,0.020315,0.028489
64653,1/31/2020,PSA,0.050714,-0.001728
64653,2/28/2020,PSA,-0.065427,-0.077918
64653,3/31/2020,PSA,-0.040694,-0.141733
64653,4/30/2020,PSA,-0.066261,0.129674
64653,5/29/2020,PSA,0.093233,0.053739
64653,6/30/2020,PSA,-0.043652,0.025299
64653,7/31/2020,PSA,0.041638,0.055531
64653,8/31/2020,PSA,0.062638,0.068442
64653,9/30/2020,PSA,0.058004,-0.035056
64653,10/30/2020,PSA,0.028511,-0.020178
64653,11/30/2020,PSA,-0.020125,0.123707
64653,12/31/2020,PSA,0.037735,0.045048
64653,1/29/2021,PSA,-0.014333,-0.000631
64653,2/26/2021,PSA,0.027766,0.029196
64653,3/31/2021,PSA,0.06335,0.030573
64653,4/30/2021,PSA,0.139407,0.04819
64653,5/28/2021,PSA,0.004695,0.007092
64653,6/30/2021,PSA,0.071545,0.023422
64653,7/30/2021,PSA,0.03921,0.011828
64653,8/31/2021,PSA,0.035618,0.027146
64653,9/30/2021,PSA,-0.075739,-0.042243
64653,10/29/2021,PSA,0.118075,0.064651
64653,11/30/2021,PSA,-0.01445,-0.01835
64653,12/31/2021,PSA,0.150223,0.033341
64653,1/31/2022,PSA,-0.042797,-0.059822
64653,2/28/2022,PSA,-0.00979,-0.021838
